ID,Department,Manager,Location,DataFan
1943,DivisionX,3166,Madrid,no
2220,DivisionX,Nikhil Joshi [C],India Operations Centre,no
1686,DivisionY,488,Birmingham,no
1757,DivisionY,3218,Birmingham,no
2857,DivisionX,Archana Neelam [C],India Operations Centre,no
286,DivisionX,Archana Neelam [C],India Operations Centre,no
2373,DivisionX,Archana Neelam [C],India Operations Centre,no
172,DivisionX,Archana Neelam [C],India Operations Centre,no
1613,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
1829,Technology,49,Birmingham,no
1803,DivisionX,2767,Hong Kong,no
2883,DivisionX,2534,Turin,no
1708,DivisionY,1820,New York,no
765,Training,1245,Bengaluru,no
1796,DivisionX,1662,Istanbul,no
2084,Technology,786,Manila,no
1707,Sales,Adrian Horrocks (On Leave),Birmingham,no
1711,Technology,690,Manila,no
1753,Technology,690,Manila,no
1776,Technology,690,Manila,no
124,Technology,690,Manila,no
2448,Technology,478,Manila,no
814,Customer Services,406,Manila,no
1481,Technology,889,Birmingham,yes
2894,Finance,134,Birmingham,no
1590,Sales,Adrian Horrocks (On Leave),Birmingham,no
2593,DivisionX,2922,India Operations Centre,no
1564,DivisionX,1600,Turin,no
2207,DivisionX,1407,Mexico City,no
1548,Technology,2210,Manila,no
1066,Technology,3257,Manila,no
2496,DivisionZ,1389,Manila,no
1518,Customer Services,2044,Birmingham,no
2326,Operations,770,Birmingham,no
1729,HR,2245,Manila,no
3119,DivisionY,2174,Beijing,no
1177,DivisionY,1762,Birmingham,no
586,Customer Services,2044,Birmingham,no
33,DivisionY,2121,Birmingham,no
1067,Technology,1149,Kolkata,no
470,DivisionX,856,Madrid,no
1530,DivisionX,Nishu Sinha [C],India Operations Centre,no
824,DivisionX,Purnima Singh [C],India Operations Centre,no
1465,DivisionX,Manash Saikia [C],India Operations Centre,no
2585,DivisionY,933,Birmingham,no
97,DivisionX,Christopher Willis (On Leave),Madrid,no
1899,DivisionX,Christopher Willis (On Leave),Madrid,no
2501,DivisionY,955,Thiruvananthapuram,no
284,DivisionX,639,New York,no
459,DivisionX,1710,New York,no
2070,Customer Services,2762,Kolkata,no
2660,Training,2253,New Delhi,no
3337,DivisionY,449,Mexico City,no
1875,DivisionX,2811,Mexico City,no
188,Training,143,Cape Town,no
255,DivisionX,3010,Mexico City,no
1366,DivisionX,603,Bogota,no
648,DivisionX,95,Madrid,no
487,DivisionX,736,Madrid,no
374,DivisionX,2553,Madrid,no
1692,Customer Services,710,Madrid,no
2776,DivisionX,Roop Chintal [C],India Operations Centre,no
638,DivisionX,Roop Chintal [C],India Operations Centre,no
893,DivisionX,Roop Chintal [C],India Operations Centre,no
810,Technology,690,Manila,no
1810,DivisionY,1034,Canada,no
428,DivisionX,2811,Mexico City,no
3092,Training,1262,Sydney,no
940,DivisionX,1575,New Delhi,no
842,DivisionX,1052,Birmingham,no
1791,DivisionX,1522,Mexico City,no
3258,DivisionX,2874,Mexico City,no
226,DivisionX,3316,Mexico City,no
1815,DivisionX,2335,Birmingham,no
5,Training,1744,Birmingham,no
2042,Training,1666,Birmingham,no
2495,Training,1666,Birmingham,no
1130,DivisionX,828,Birmingham,no
3102,Training,2423,Beijing,no
781,DivisionX,Archana Neelam [C],India Operations Centre,no
253,Technology,Srinivas Guntupalli [C],Hyderabad,no
1499,DivisionY,2341,New York,no
1697,DivisionX,407,Madrid,no
3112,Technology,1221,Birmingham,no
2860,DivisionX,369,New Delhi,no
3307,Customer Services,1975,New York,no
1833,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
925,DivisionY,1678,India Operations Centre,no
1718,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
1193,DivisionX,238,Sao Paulo,no
1069,Training,2751,New Delhi,no
2107,DivisionX,Sayali Borawake [C],India Operations Centre,no
707,Legal,1962,Birmingham,no
2034,Technology,591,Manila,no
2654,Customer Services,1843,Manila,no
334,Technology,1278,Birmingham,no
2152,DivisionY,403,New York,no
1904,Technology,479,Manila,no
1769,DivisionX,3138,Mexico City,no
3009,DivisionY,1299,Birmingham,no
2086,Technology,Srinivas Guntupalli [C],Hyderabad,no
680,Operations,794,India Operations Centre,no
672,Technology,Srinivas Guntupalli [C],Hyderabad,no
1660,Finance,1620,Birmingham,no
700,Finance,3287,Birmingham,no
2678,Technology,2210,Manila,no
2562,HR,2245,Manila,no
2884,Operations,66,Birmingham,no
1608,DivisionY,1455,New York,no
2193,DivisionX,1344,Mexico City,no
3013,Customer Services,2166,Manila,no
1301,Customer Services,1809,Manila,no
1825,Customer Services,2583,Birmingham,no
2289,Training,2250,Nigeria,no
2584,Customer Services,163,Birmingham,no
2297,DivisionX,626,Lima,no
746,DivisionX,369,Mumbai,no
1109,DivisionX,855,India Operations Centre,no
2816,DivisionX,736,Madrid,no
2338,DivisionX,3303,Birmingham,no
2493,Operations,2072,Paris,no
535,Technology,2384,Birmingham,no
3176,DivisionX,1280,Madrid,no
182,DivisionY,2881,Birmingham,no
1079,Technology,2314,Birmingham,no
2954,DivisionX,Archana Neelam [C],India Operations Centre,no
2531,DivisionY,3218,New York,no
89,Customer Services,1975,New York,no
2731,Training,1262,Port Melbourne,no
322,Training,2250,Nigeria,no
2561,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
869,DivisionY,1922,Birmingham,no
2141,DivisionX,828,Birmingham,yes
1832,HR,2809,Manila,no
305,Technology,1448,Port Melbourne,no
1768,DivisionY,2341,Birmingham,no
812,DivisionY,Dan Edwards (On Leave),Birmingham,no
1533,DivisionY,966,New York,no
555,DivisionY,1379,Birmingham,no
1655,Training,2289,Nigeria,no
1097,Finance,3039,Mexico City,no
564,DivisionX,736,Madrid,no
767,DivisionX,736,Madrid,no
2572,Technology,1557,Birmingham,no
2800,DivisionY,Dan Edwards (On Leave),Birmingham,no
359,Customer Services,42,New York,no
2417,DivisionY,966,New York,no
688,Training,322,Nigeria,no
2841,Training,322,Nigeria,no
317,Training,322,Nigeria,no
1658,Training,322,Nigeria,no
109,Training,322,Nigeria,no
1419,Training,322,Nigeria,no
3320,Training,322,Nigeria,no
2105,Training,322,Nigeria,no
3091,Training,322,Nigeria,no
2638,Training,322,Nigeria,no
2228,DivisionX,95,Madrid,no
2470,DivisionX,776,Madrid,no
2600,DivisionX,856,Madrid,no
1639,DivisionY,2312,Birmingham,no
934,Training,322,Nigeria,no
1487,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
1896,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2408,DivisionX,1739,India Operations Centre,no
1712,DivisionX,2958,Sao Paulo,no
3057,Training,2782,New Delhi,no
529,Technology,2625,Manila,no
3097,DivisionX,Punitha Rajamohan [C],India Operations Centre,no
1307,Technology,2614,Birmingham,no
1921,Technology,1161,Birmingham,no
635,Technology,181,Manila,no
2955,DivisionX,2553,Madrid,no
2269,Technology,2142,Birmingham,no
619,DivisionY,2441,New York,no
3191,Technology,635,Manila,no
398,DivisionX,Mahasweta Patra [C],India Operations Centre,no
117,DivisionX,Mahasweta Patra [C],India Operations Centre,no
2929,DivisionX,2135,Mexico City,no
1236,DivisionX,2565,Mexico City,no
3163,DivisionY,2046,Birmingham,no
1691,Training,304,Birmingham,yes
697,Finance,1521,Birmingham,no
1409,DivisionY,1203,Birmingham,no
3330,DivisionX,1786,Birmingham,no
682,DivisionX,2958,Sao Paulo,no
3152,DivisionY,2233,Birmingham,no
3356,DivisionX,736,Madrid,no
2890,Training,541,Birmingham,no
1205,DivisionX,Mahasweta Patra [C],India Operations Centre,no
154,DivisionY,1413,Birmingham,no
501,DivisionX,Archana Neelam [C],India Operations Centre,no
2405,DivisionX,589,Sao Paulo,no
2770,Technology,446,Birmingham,no
492,DivisionX,Kiran Sai [C],India Operations Centre,no
2342,DivisionX,Sumanjit Singh [C],India Operations Centre,no
389,Training,1496,Port Melbourne,no
477,DivisionX,243,Quito,no
1981,DivisionX,2328,New York,no
438,DivisionX,2328,New York,no
295,DivisionX,1853,New York,yes
3012,DivisionX,2328,New York,no
2328,DivisionX,1853,New York,no
1190,DivisionX,2328,New York,no
3271,DivisionX,1853,New York,no
499,Finance,2340,Manila,no
2012,Legal,1318,Birmingham,no
1898,Training,2789,Birmingham,no
3100,Technology,690,Manila,no
1918,Technology,1801,Manila,no
1883,Technology,1387,Manila,no
2271,DivisionY,1922,Birmingham,no
1208,Training,205,Port Melbourne,no
440,Technology,889,Birmingham,no
2100,DivisionX,856,Madrid,no
1587,DivisionX,3116,New Delhi,no
1575,DivisionX,649,New Delhi,no
2375,Training,1853,New York,no
708,Technology,Amar Rajakumarandass [C],India Operations Centre,no
1221,Technology,1029,Birmingham,no
1603,Technology,2348,Manila,no
1423,Technology,1557,Manila,no
2735,DivisionX,3020,Madrid,no
2178,Technology,1387,Manila,no
3096,Technology,1278,Manila,no
3027,DivisionX,3132,Dubai,no
2810,Training,601,Birmingham,yes
562,DivisionY,427,New York,no
725,Technology,Tina Dela Cruz (On Leave),Manila,no
1258,Training,233,Birmingham,no
2614,Technology,197,Birmingham,no
466,DivisionY,258,Port Melbourne,no
72,Technology,1377,Manila,no
1470,Technology,1423,Manila,no
674,Technology,3241,Manila,no
722,DivisionZ,1389,Manila,no
3065,Technology,481,Manila,no
768,Technology,181,Manila,no
290,Training,1262,Port Melbourne,no
2698,DivisionX,3278,Mexico City,no
293,Technology,1910,Birmingham,yes
2727,Technology,1161,Birmingham,no
712,DivisionY,431,Birmingham,no
3266,DivisionY,3218,Birmingham,no
2410,DivisionX,1500,Birmingham,no
1210,DivisionX,Manash Saikia [C],India Operations Centre,no
2155,Customer Services,406,Manila,no
1427,DivisionY,1006,Birmingham,no
378,DivisionY,182,Birmingham,no
2332,Technology,1147,Birmingham,no
801,DivisionX,2204,Madrid,no
57,Technology,2384,India Operations Centre,no
1239,DivisionY,822,Warsaw,no
1053,HR,833,Birmingham,no
10,DivisionY,612,Birmingham,no
1868,DivisionX,3132,Dubai,no
2464,DivisionY,409,Birmingham,no
315,DivisionX,3073,Madrid,no
47,HR,3186,Mexico City,no
1991,Training,322,Nigeria,no
1618,DivisionX,272,Istanbul,no
1929,Technology,479,Manila,no
891,Training,1744,Birmingham,no
3120,DivisionX,2701,India Operations Centre,no
1647,DivisionX,97,Madrid,no
3099,Technology,1066,Manila,no
2461,Customer Services,2166,Manila,no
1937,HR,820,Manila,no
1714,DivisionX,2922,India Operations Centre,no
2176,DivisionY,1427,Birmingham,no
1387,Technology,2498,Manila,no
2310,Technology,1801,Manila,no
444,Training,1262,Port Melbourne,no
1343,DivisionX,Irana Morrish [C],Birmingham,yes
2830,Technology,2315,Manila,no
3133,Customer Services,1809,Manila,no
2245,HR,56,Manila,no
1540,DivisionX,405,Madrid,no
3303,DivisionX,224,Birmingham,no
3326,DivisionY,2717,Birmingham,no
2527,Customer Services,1985,Manila,no
1808,DivisionX,3303,Birmingham,no
3077,DivisionY,347,Birmingham,no
2234,Technology,1161,Birmingham,no
1323,DivisionY,966,New York,no
316,DivisionX,Sayali Borawake [C],India Operations Centre,no
730,DivisionY,1395,New Delhi,no
341,Finance,1494,Birmingham,no
2711,Training,2822,Port Melbourne,no
2148,HR,2189,New Delhi,no
1893,DivisionX,2540,India Operations Centre,no
189,Finance,1902,Birmingham,no
2498,Technology,1029,Birmingham,no
225,DivisionY,1574,Mexico City,no
362,DivisionX,2083,Madrid,no
795,DivisionY,966,New York,no
950,DivisionX,2047,Bangkok,no
1510,DivisionY,195,India Operations Centre,no
3038,DivisionY,2116,Birmingham,no
1437,Training,1448,Port Melbourne,no
248,Training,1448,Port Melbourne,no
3194,Training,1448,Port Melbourne,no
3237,Training,1448,Port Melbourne,no
61,Training,1448,Port Melbourne,no
1364,Training,1448,Port Melbourne,no
806,Training,1448,Port Melbourne,no
2740,Training,2423,Shanghai,no
518,DivisionX,Roop Chintal [C],India Operations Centre,no
1873,Training,624,New Delhi,no
2185,Customer Services,1655,Nigeria,no
2611,Technology,1614,Birmingham,no
2168,Training,2289,Nigeria,no
2451,Training,2289,Nigeria,no
351,DivisionX,Rob Bexon [C],Madrid,no
1207,Training,2305,Port Melbourne,no
113,Technology,297,Manila,no
2304,DivisionX,2795,Birmingham,no
2691,Training,3353,Birmingham,no
303,DivisionX,275,Amsterdam,no
1005,Training,160,Birmingham,no
1673,DivisionX,2540,Madrid,no
269,DivisionX,2406,Madrid,no
3290,Training,3148,New Delhi,no
850,DivisionY,431,Birmingham,no
1002,DivisionX,430,Jakarta,no
1408,Customer Services,190,Birmingham,no
2143,Customer Services,2166,Manila,no
2609,Technology,1183,Manila,no
2714,Technology,1183,Manila,no
1195,HR,2245,Manila,no
1004,Technology,2315,Manila,no
3333,DivisionY,2164,Denmark,no
1750,DivisionY,431,Birmingham,no
224,DivisionX,3050,Birmingham,no
1108,Technology,1183,Manila,no
772,Technology,169,Hyderabad,no
1837,Communications,1316,Birmingham,no
1793,Technology,1363,Birmingham,no
1176,DivisionY,1411,New York,no
2154,Training,2782,New Delhi,no
543,DivisionY,1601,New York,no
2771,Technology,1704,Manila,no
895,DivisionY,1413,Birmingham,no
3154,DivisionX,250,India Operations Centre,no
693,DivisionX,1344,Mexico City,no
2306,Customer Services,1234,Manila,no
2125,Technology,218,Manila,no
2380,Operations,1999,New Delhi,no
2805,Technology,3257,Manila,no
2622,Training,1394,New Delhi,no
2359,DivisionX,1600,Madrid,no
662,DivisionX,1600,Madrid,no
2334,DivisionY,1203,Birmingham,no
951,DivisionX,1505,Birmingham,no
2300,Communications,2026,Manila,no
993,DivisionY,1922,Birmingham,no
1901,DivisionY,182,Birmingham,no
1772,DivisionY,3294,Birmingham,no
998,Training,2790,Birmingham,no
327,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2965,Technology,Srinivas Guntupalli [C],Hyderabad,no
201,Finance,1978,Birmingham,no
1773,DivisionX,3265,Guangzhou,no
3070,Training,1666,Pakistan,no
2528,DivisionZ,962,Manila,no
2392,DivisionX,2922,India Operations Centre,no
1689,DivisionZ,181,Manila,no
2368,Technology,266,Manila,no
2775,Technology,12,Manila,no
2765,Training,2624,Kolkata,no
3190,DivisionX,945,Birmingham,no
521,Training,737,Birmingham,no
112,DivisionY,1018,Birmingham,yes
3081,Training,1187,New Delhi,no
1999,Operations,590,New Delhi,no
1158,Training,1635,Thiruvananthapuram,no
853,Training,2375,New York,no
1892,DivisionX,2985,Switzerland,no
1489,DivisionX,2985,Switzerland,no
1072,Training,3132,Egypt,no
2657,DivisionX,693,Mexico City,no
3284,Technology,1387,Manila,no
1369,DivisionY,1254,New York,no
2292,DivisionX,693,Mexico City,no
3138,DivisionX,1344,Mexico City,no
1538,DivisionX,693,Mexico City,no
1128,Training,239,Mumbai,no
1390,DivisionY,2361,Birmingham,no
116,DivisionX,3316,Mexico City,no
3008,DivisionX,2181,Mexico City,no
1504,DivisionX,3280,Mexico City,no
75,DivisionX,272,Turin,no
3264,Training,2761,Bengaluru,no
1045,DivisionX,1280,Madrid,no
3142,DivisionY,1203,New York,no
1857,DivisionX,430,Jakarta,no
2769,DivisionY,1396,Kolkata,no
2087,DivisionX,1407,Madrid,no
168,DivisionY,2302,New York,no
2104,DivisionY,2341,New York,no
2,DivisionY,2341,New York,no
340,DivisionY,335,Birmingham,no
3242,Technology,3241,Manila,no
724,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
752,DivisionX,3132,Saudi Arabia,no
1011,DivisionY,2530,Jakarta,no
3232,Technology,1795,Birmingham,no
1519,Legal,622,Birmingham,no
2539,DivisionX,Kiran Sai [C],Hyderabad,no
208,DivisionX,Sumanjit Singh [C],Hyderabad,no
3048,DivisionX,Kiran Sai [C],Hyderabad,no
3029,DivisionX,Kiran Sai [C],Hyderabad,no
3343,DivisionX,710,Madrid,no
711,Customer Services,66,Birmingham,no
2512,Training,2347,Thiruvananthapuram,no
2091,DivisionX,Sayali Borawake [C],Hyderabad,no
1669,DivisionX,252,Istanbul,no
1654,Training,2495,Birmingham,no
2376,Training,1224,Birmingham,no
803,DivisionY,2312,France,no
3289,DivisionX,Rob Bexon [C],Birmingham,no
2854,DivisionY,869,Birmingham,no
2722,DivisionX,31,Mexico City,no
1583,DivisionX,1988,Istanbul,no
3017,DivisionX,2703,Birmingham,no
2916,DivisionX,3124,Birmingham,no
1269,Technology,1387,Manila,no
2404,DivisionX,356,Kuala Lumpur,no
1662,DivisionX,1618,Istanbul,no
2204,DivisionX,3166,Madrid,no
480,DivisionY,2233,Birmingham,no
14,DivisionY,457,Birmingham,no
3353,Training,2042,Birmingham,no
1230,Technology,848,Birmingham,no
2546,DivisionY,1105,Birmingham,no
1503,Training,3353,Birmingham,no
2730,Customer Services,190,Birmingham,no
731,DivisionY,966,New York,no
999,DivisionX,2231,Mexico City,no
1622,DivisionX,2767,Guangzhou,no
3210,DivisionX,2553,Madrid,no
2692,DivisionX,830,Lima,no
830,DivisionX,626,Lima,no
1955,DivisionY,1034,New York,no
3315,DivisionX,2231,Mexico City,no
1849,DivisionX,2231,Mexico City,no
2253,Training,2096,New Delhi,no
2275,DivisionX,287,Mexico City,no
3233,DivisionX,3316,Mexico City,no
1845,DivisionX,3138,Mexico City,no
1936,Customer Services,1985,Manila,no
2571,Customer Services,2166,Manila,no
554,DivisionY,2530,Singapore,no
3319,Training,156,Kolkata,no
2508,Finance,1902,Birmingham,no
2356,Technology,3244,Birmingham,no
355,DivisionY,2546,New York,no
2782,Training,2096,New Delhi,no
2443,DivisionX,Kiran Sai [C],India Operations Centre,no
1715,DivisionX,776,Madrid,no
1242,DivisionX,Nikhil Joshi [C],India Operations Centre,no
40,Finance,433,Birmingham,no
2670,DivisionX,855,Birmingham,no
2802,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
3341,DivisionY,1574,New York,no
3298,DivisionY,457,Birmingham,no
1614,Technology,2498,Birmingham,no
3182,DivisionY,Gopal Krishna [C],India Operations Centre,no
1522,DivisionX,2945,Madrid,no
2626,Operations,2884,Birmingham,no
1022,Training,1315,Birmingham,no
3288,Technology,411,Birmingham,no
3282,DivisionY,730,New Delhi,no
1897,Legal,Paul Morton [C],Birmingham,no
2820,DivisionY,425,Birmingham,no
601,Training,2495,Birmingham,yes
3312,Training,2790,Birmingham,no
885,Training,1179,Birmingham,no
1859,DivisionX,3278,Mexico City,no
1745,Technology,478,Manila,no
1850,Technology,1183,Manila,no
1337,Technology,1183,Manila,no
3321,DivisionY,730,New Delhi,no
454,HR,820,Manila,no
383,DivisionX,Kiran Sai [C],India Operations Centre,no
2981,DivisionX,Sumanjit Singh [C],India Operations Centre,no
1546,DivisionY,1814,Birmingham,no
207,Technology,Amar Rajakumarandass [C],India Operations Centre,no
664,HR,2809,Manila,no
1867,HR,833,Manila,no
1355,Customer Services,2282,Birmingham,yes
3173,DivisionY,2341,New York,no
2211,DivisionX,945,Birmingham,no
1996,Training,Alison Evans (On Leave),Birmingham,no
687,DivisionY,955,Chennai,no
1215,DivisionY,Dan Edwards (On Leave),New York,no
2723,Training,205,Port Melbourne,no
2247,Technology,2498,Manila,no
931,Technology,1801,Manila,no
1559,DivisionY,692,Birmingham,no
2370,Finance,241,Birmingham,no
899,Technology,77,Birmingham,no
2088,Sales,Adrian Horrocks (On Leave),Birmingham,no
227,DivisionX,1786,Praha,no
2833,DivisionY,2832,Birmingham,no
834,Legal,Svetlana Shadrina (On Leave),Birmingham,no
1824,DivisionX,701,Tokyo,no
2676,DivisionX,Gopal Krishna [C],India Operations Centre,no
2713,DivisionX,1575,New Delhi,no
2500,Training,505,Chennai,no
1842,DivisionY,2312,Birmingham,no
661,Customer Services,1985,Manila,no
2398,Training,1073,Cape Town,no
2156,DivisionX,2767,Beijing,no
3074,Operations,794,Birmingham,no
1267,Training,3206,Birmingham,no
941,DivisionY,2441,New York,no
1512,Training,1084,Mumbai,no
800,Training,2385,Birmingham,no
452,DivisionX,1963,Istanbul,no
647,Customer Services,2166,Manila,no
2035,HR,1165,Madrid,no
524,Finance,201,Birmingham,no
38,Training,3353,Birmingham,no
631,DivisionY,2634,Birmingham,no
1946,DivisionX,250,Birmingham,no
2238,DivisionY,2573,Birmingham,no
2504,Training,1199,Birmingham,no
3088,DivisionY,2046,New York,no
977,DivisionX,1539,Ho Chi Minh City,no
1461,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2897,Training,2347,New Delhi,no
2113,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2453,DivisionX,1540,Madrid,no
481,Technology,3257,Manila,no
1848,DivisionX,Mahasweta Patra [C],India Operations Centre,no
1441,DivisionX,3211,Warsaw,no
181,DivisionZ,1261,Manila,no
2494,DivisionX,2363,Birmingham,no
1070,Technology,1029,Birmingham,no
1314,DivisionX,2130,Birmingham,no
1971,DivisionX,250,Birmingham,no
102,Sales,Adrian Horrocks (On Leave),Birmingham,no
1203,DivisionY,333,New York,no
2779,DivisionX,857,Birmingham,no
1268,DivisionY,3114,Birmingham,no
557,DivisionY,265,New York,no
1790,DivisionY,2881,Beijing,no
1303,DivisionX,1575,New Delhi,no
2279,DivisionX,Manash Saikia [C],India Operations Centre,no
2607,DivisionX,2204,Madrid,no
1944,DivisionX,2204,Madrid,no
2393,Technology,652,Manila,no
2307,Technology,Tina Dela Cruz (On Leave),Manila,no
267,Technology,591,Manila,no
1297,DivisionY,2465,New York,no
1140,Technology,2914,Manila,no
2189,HR,56,New Delhi,no
839,DivisionY,488,Birmingham,no
62,Technology,2339,Manila,no
596,Technology,2914,Manila,no
1488,DivisionY,265,Birmingham,no
2142,Technology,1029,Birmingham,no
2653,Legal,Paul Morton [C],Manila,no
2655,Technology,690,Manila,no
2136,Technology,1221,Manila,no
297,Technology,652,Manila,no
3149,Technology,1780,Birmingham,no
2700,DivisionX,136,Seoul,no
910,DivisionX,Kiran Sai [C],India Operations Centre,no
2878,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2318,DivisionX,701,Tokyo,no
2803,Training,304,Birmingham,no
3093,DivisionX,2647,Birmingham,no
1930,Training,1286,Birmingham,no
175,Technology,181,Manila,no
3079,Technology,3351,Manila,no
1046,Technology,1695,Manila,no
6,Technology,12,Manila,no
3195,DivisionY,1922,Birmingham,no
511,DivisionX,2795,Birmingham,no
3174,DivisionY,1383,Birmingham,no
584,Technology,346,Kolkata,no
2824,DivisionY,1822,Birmingham,yes
3181,DivisionX,243,Quito,no
1429,DivisionY,210,New Delhi,no
2526,DivisionY,3298,Birmingham,no
637,Technology,346,Kolkata,no
2320,Technology,346,Kolkata,no
44,Technology,346,Kolkata,no
92,Technology,346,Kolkata,no
1916,Technology,346,Kolkata,no
2195,DivisionX,1534,Turin,no
1634,DivisionY,14,Birmingham,no
1621,Technology,346,Kolkata,no
1777,Technology,2491,Manila,no
79,Technology,1747,Manila,no
665,DivisionX,1344,Mexico City,no
571,DivisionX,1344,Mexico City,no
2172,DivisionY,2544,Birmingham,no
2993,DivisionX,Kiran Sai [C],India Operations Centre,no
1740,DivisionX,3146,Mexico City,no
447,Training,1244,India Operations Centre,no
1706,Training,537,India Operations Centre,no
2893,DivisionX,Sayali Borawake [C],India Operations Centre,no
1030,DivisionY,2729,New York,no
1377,Technology,2269,Manila,no
1983,Training,1691,Birmingham,no
563,DivisionY,2302,New York,no
917,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
1418,DivisionY,2724,New York,no
2689,Facilities,836,Birmingham,no
2026,Communications,1998,Birmingham,no
2421,DivisionX,295,New York,no
1332,DivisionX,295,New York,no
1012,DivisionX,295,New York,no
2664,Training,601,Birmingham,no
1425,Finance,1007,Birmingham,no
860,Customer Services,1406,Singapore,no
2705,Technology,1387,Manila,no
451,Finance,2340,Manila,no
1997,Legal,Paul Morton [C],Birmingham,no
1061,DivisionX,736,Madrid,no
2079,DivisionX,3020,Madrid,no
2696,Technology,Srinivas Guntupalli [C],Hyderabad,no
1010,DivisionX,2922,India Operations Centre,no
2961,Technology,1299,Birmingham,no
2537,Technology,1557,Birmingham,no
545,Technology,Srinivas Guntupalli [C],Hyderabad,no
1948,Training,2305,Port Melbourne,no
1435,Training,2305,Port Melbourne,no
3340,DivisionX,Radhika Radhakrishnan [C],India Operations Centre,no
3193,DivisionX,Archana Neelam [C],India Operations Centre,no
2017,Technology,502,Birmingham,no
3049,Technology,1704,Manila,no
184,Technology,2911,Manila,no
2474,Finance,1007,Birmingham,no
2250,Training,2615,Nigeria,no
2818,DivisionX,287,Mexico City,no
1642,DivisionX,641,Athens,no
126,Training,145,Birmingham,no
846,Training,145,Birmingham,no
2726,Technology,1387,Manila,no
1529,Finance,3039,Mexico City,no
1698,Finance,2643,New Delhi,no
411,Technology,793,Birmingham,no
887,DivisionX,3280,Mexico City,no
1353,Technology,1312,Manila,no
2969,Technology,2142,Birmingham,no
176,Training,1310,Port Melbourne,no
128,Technology,3244,Birmingham,no
1183,Technology,181,Manila,no
3285,DivisionX,1739,Birmingham,no
3352,Technology,1278,Birmingham,no
3095,DivisionX,Manash Saikia [C],India Operations Centre,no
1200,DivisionX,Purnima Singh [C],India Operations Centre,no
2033,Technology,1423,Manila,no
1473,Technology,1806,Warsaw,no
332,Technology,2384,Birmingham,no
1977,DivisionX,2181,Mexico City,no
1321,DivisionX,2995,Birmingham,no
3047,Finance,3039,Mexico City,no
3033,DivisionX,603,Bogota,no
306,DivisionX,391,Birmingham,no
1851,DivisionX,857,Birmingham,no
2284,Finance,1902,Birmingham,no
3207,Sales,3209,Birmingham,no
1632,Technology,3351,Manila,no
583,DivisionX,2922,India Operations Centre,no
1213,DivisionX,2922,India Operations Centre,no
1434,Operations,3287,Birmingham,no
285,Operations,3287,Birmingham,no
3346,DivisionX,2328,New York,no
1855,Training,1666,Birmingham,no
884,DivisionX,2328,New York,no
1836,Technology,266,Manila,no
2984,Technology,1614,Birmingham,no
2529,Customer Services,1809,Manila,no
854,Customer Services,2306,Manila,no
281,Finance,1494,Birmingham,no
2568,DivisionX,3138,Mexico City,no
1925,DivisionX,2328,New York,no
2633,Technology,1812,Birmingham,no
2485,HR,820,Manila,no
1014,Technology,502,Birmingham,no
1702,DivisionX,1309,Birmingham,no
2114,DivisionY,2260,Birmingham,no
2002,DivisionX,2922,Birmingham,no
377,DivisionX,830,Lima,no
726,DivisionX,830,Lima,no
1493,Technology,12,Manila,no
1102,DivisionX,2922,Birmingham,no
2621,DivisionY,655,Birmingham,no
1476,DivisionX,1233,Birmingham,no
2383,Customer Services,31,Mexico City,no
3160,DivisionY,1297,New York,no
3139,Technology,809,Birmingham,yes
2333,DivisionY,822,Birmingham,no
2755,HR,56,New York,no
1781,Technology,1482,Manila,no
2475,DivisionY,2111,Birmingham,no
2552,Training,1670,Birmingham,no
2720,Training,3353,Birmingham,no
903,Technology,2384,Hyderabad,no
692,DivisionY,335,Birmingham,no
1340,Training,173,Birmingham,no
147,Technology,1183,Manila,no
936,DivisionX,1730,India Operations Centre,no
3354,DivisionX,887,Mexico City,no
1823,DivisionX,2181,Mexico City,no
610,DivisionX,577,Birmingham,no
80,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
1884,DivisionX,2922,Birmingham,no
2237,DivisionX,2922,Birmingham,no
2095,DivisionX,577,Birmingham,no
1015,DivisionX,3211,Warsaw,no
2938,DivisionX,Nikhil Joshi [C],India Operations Centre,no
3103,DivisionX,Nikhil Joshi [C],India Operations Centre,no
1480,DivisionX,Nikhil Joshi [C],India Operations Centre,no
2936,DivisionX,3354,Mexico City,no
3023,Technology,2085,Manila,no
2122,Technology,1377,Manila,no
1219,DivisionY,1385,India Operations Centre,no
1060,DivisionY,1385,India Operations Centre,no
3204,Technology,1183,Manila,no
2889,Technology,725,Manila,no
1348,DivisionX,1684,Birmingham,no
1447,DivisionX,2538,Birmingham,no
